member_id,tier,is_tier_ambiguous,join_date_missing,days_since_last_txn,txn_count_lifetime,txn_count_last_90d,avg_days_between_txns,total_spend,avg_order_value,refund_count,refund_rate,spend_trend_90d,points_earned_gross,points_earned_adj,points_redeemed,points_balance,redemption_rate,days_since_last_redemption
M09026,Silver,0,0,61.0,5,1,64.5,311.7,62.339999999999996,0,0.0,,717.0,717.0,300,417.0,0.4184,184.0
M09027,Silver,0,0,26.0,11,3,45.3,557.78,50.70727272727272,0,0.0,2.9944,1116.0,1116.0,0,1116.0,0.0,
M09028,Silver,0,0,37.0,4,2,34.333333333333336,238.73,59.6825,0,0.0,0.6816,418.0,418.0,100,318.0,0.2392,120.0
M09029,Bronze,0,0,354.0,9,0,142.375,821.53,91.2811111111111,0,0.0,,1878.0,1878.0,0,1878.0,0.0,
M09030,Bronze,0,0,65.0,6,2,123.8,515.33,85.88833333333334,0,0.0,2.7105,1031.0,1031.0,200,831.0,0.194,81.0
M09031,Silver,0,0,28.0,4,3,24.666666666666668,246.57999999999998,61.644999999999996,0,0.0,3.4703,492.0,492.0,0,492.0,0.0,
M09032,Silver,0,0,3.0,13,3,91.83333333333333,886.52,68.19384615384615,0,0.0,1.7898,1775.0,1775.0,432,1343.0,0.2434,39.0
M09033,Bronze,0,0,90.0,4,1,405.6666666666667,225.12,56.28,0,0.0,,501.0,501.0,0,501.0,0.0,
M09034,Silver,0,0,3.0,8,2,75.57142857142857,509.89,63.73625,0,0.0,1.9967,893.0,893.0,0,893.0,0.0,
M09035,Silver,0,0,232.0,4,0,220.33333333333334,185.51,46.3775,0,0.0,,426.0,426.0,100,326.0,0.2347,281.0
M09036,Platinum,0,0,117.0,3,0,47.5,497.92,165.97333333333333,0,0.0,0.0,996.0,996.0,89,907.0,0.0894,117.0
M09037,Silver,0,0,22.0,4,1,399.3333333333333,149.07999999999998,49.69333333333333,1,0.25,,359.0,298.0,150,148.0,0.5034,22.0
M09038,Bronze,0,0,16.0,3,1,52.0,184.89,61.629999999999995,0,0.0,0.8042,370.0,370.0,0,370.0,0.0,
M09039,Platinum,0,0,595.0,4,0,253.0,184.62,46.155,0,0.0,,404.0,404.0,141,263.0,0.349,1354.0
M09040,Bronze,0,0,194.0,5,0,45.25,348.0,69.6,0,0.0,,696.0,696.0,120,576.0,0.1724,194.0
M09041,Silver,0,0,68.0,3,1,94.5,244.98000000000002,81.66000000000001,0,0.0,0.723,429.0,429.0,0,429.0,0.0,
M09042,Bronze,0,0,85.0,4,1,453.6666666666667,253.57999999999998,63.394999999999996,0,0.0,,507.0,507.0,112,395.0,0.2209,1446.0
M09043,Silver,0,0,787.0,6,0,117.4,461.93,76.98833333333333,0,0.0,,808.0,808.0,0,808.0,0.0,
M09044,Gold,0,0,28.0,4,1,214.0,154.55,38.6375,0,0.0,,271.0,271.0,0,271.0,0.0,
M09045,Silver,0,0,129.0,6,0,155.2,352.82,58.803333333333335,0,0.0,0.0,617.0,617.0,0,617.0,0.0,
M09046,Gold,0,0,13.0,5,1,460.75,259.4,51.879999999999995,0,0.0,,506.0,506.0,111,395.0,0.2194,1856.0
M09047,Silver,0,0,300.0,3,0,86.5,222.32,74.10666666666667,0,0.0,,390.0,390.0,100,290.0,0.2564,473.0
M09048,Bronze,0,0,6.0,5,3,59.25,423.45,84.69,0,0.0,3.3778,974.0,974.0,125,849.0,0.1283,103.0
M09049,Bronze,0,0,515.0,5,0,192.25,258.21,51.641999999999996,0,0.0,,516.0,516.0,0,516.0,0.0,
M09050,Bronze,0,0,472.0,4,0,324.3333333333333,248.63,62.1575,0,0.0,,498.0,498.0,0,498.0,0.0,
M09051,Bronze,0,0,92.0,5,0,292.25,227.47,45.494,0,0.0,0.0,425.0,425.0,21,404.0,0.0494,592.0
M09052,Silver,0,0,157.0,5,0,106.25,474.82,94.964,0,0.0,0.0,1074.0,1074.0,0,1074.0,0.0,
M09053,Gold,0,0,229.0,6,0,102.4,1557.44,259.5733333333333,0,0.0,,2725.0,2725.0,0,2725.0,0.0,
M09054,Bronze,0,0,77.0,3,1,542.0,191.6,63.86666666666667,0,0.0,,335.0,335.0,50,285.0,0.1493,77.0
M09055,Silver,0,0,401.0,6,0,97.8,270.90999999999997,45.151666666666664,0,0.0,,493.0,493.0,75,418.0,0.1521,754.0
M09056,Bronze,0,0,3.0,7,4,22.833333333333332,564.38,80.62571428571428,0,0.0,1.4565,1035.0,1035.0,0,1035.0,0.0,
M09057,Gold,0,0,31.0,4,1,136.33333333333334,219.48,54.87,0,0.0,0.6069,478.0,478.0,310,168.0,0.6485,106.0
M09058,Bronze,0,0,310.0,5,0,184.5,281.97,56.394000000000005,0,0.0,,649.0,649.0,148,501.0,0.228,952.0
M09059,Silver,0,0,835.0,5,0,239.75,412.27,82.454,0,0.0,,737.0,737.0,0,737.0,0.0,
M09060,Bronze,0,0,82.0,5,1,318.25,689.5600000000001,137.912,0,0.0,,1379.0,1379.0,0,1379.0,0.0,
M09061,Bronze,0,0,699.0,4,0,115.33333333333333,331.37,82.8425,0,0.0,,762.0,762.0,0,762.0,0.0,
M09062,Gold,0,0,174.0,5,0,49.5,290.59999999999997,58.11999999999999,0,0.0,0.0,552.0,552.0,130,422.0,0.2355,323.0
M09063,Silver,0,0,24.0,5,1,317.0,222.58,44.516000000000005,0,0.0,,390.0,390.0,177,213.0,0.4538,1006.0
M09064,Silver,0,0,387.0,6,0,166.8,303.94,50.656666666666666,0,0.0,,700.0,700.0,50,650.0,0.0714,1221.0
M09065,Bronze,0,0,148.0,4,0,339.6666666666667,197.95,49.4875,0,0.0,0.0,396.0,396.0,50,346.0,0.1263,1167.0
M09066,Gold,0,0,108.0,4,0,132.33333333333334,189.75,63.25,1,0.25,,495.0,437.0,200,237.0,0.4577,184.0
M09067,Gold,0,0,147.0,3,0,319.0,186.09,62.03,0,0.0,0.0,428.0,428.0,0,428.0,0.0,
M09068,Silver,0,0,786.0,5,0,205.0,246.28,49.256,0,0.0,,443.0,443.0,0,443.0,0.0,
M09069,Gold,0,0,262.0,3,0,142.0,195.89,65.29666666666667,0,0.0,,397.0,397.0,0,397.0,0.0,
M09070,Bronze,0,0,798.0,1,0,,95.88,95.88,0,0.0,,0.0,0.0,0,0.0,0.0,
M09071,Bronze,0,0,188.0,3,0,110.0,97.42,32.473333333333336,0,0.0,,196.0,196.0,0,196.0,0.0,
M09072,Bronze,0,0,3.0,8,6,20.857142857142858,409.99,51.24875,0,0.0,2.6691,842.0,842.0,0,842.0,0.0,
M09073,Platinum,0,0,77.0,8,1,46.57142857142857,534.2,66.775,0,0.0,1.0749,1208.0,1208.0,145,1063.0,0.12,364.0
M09074,Bronze,0,0,206.0,3,0,563.0,227.19,75.73,0,0.0,,493.0,493.0,0,493.0,0.0,
M09075,Bronze,0,0,237.0,5,0,220.5,374.28999999999996,74.85799999999999,0,0.0,,844.0,844.0,159,685.0,0.1884,746.0
M09076,Bronze,0,0,448.0,3,0,399.5,239.01,79.67,0,0.0,,520.0,520.0,100,420.0,0.1923,1247.0
M09077,Bronze,0,0,83.0,3,1,356.5,248.75,82.91666666666667,0,0.0,,498.0,498.0,200,298.0,0.4016,796.0
M09078,Bronze,0,0,78.0,4,1,62.333333333333336,335.37,83.8425,0,0.0,,672.0,672.0,19,653.0,0.0283,203.0
M09079,Bronze,0,0,175.0,3,0,102.0,140.0,46.666666666666664,0,0.0,0.0,271.0,271.0,62,209.0,0.2288,379.0
M09080,Silver,0,0,17.0,2,2,,185.26,92.63,0,0.0,,426.0,426.0,0,426.0,0.0,
M09081,,1,0,1.0,7,2,57.666666666666664,374.77,53.53857142857142,0,0.0,,555.0,555.0,0,555.0,0.0,
M09082,Bronze,0,0,28.0,5,1,150.75,162.92,32.583999999999996,0,0.0,,286.0,286.0,0,286.0,0.0,
M09083,Gold,0,0,424.0,2,0,,167.38,83.69,0,0.0,,385.0,385.0,120,265.0,0.3117,424.0
M09084,Silver,0,0,183.0,5,0,198.75,417.98,83.596,0,0.0,,836.0,836.0,108,728.0,0.1292,270.0
M09085,Silver,0,0,406.0,3,0,171.5,556.46,185.48666666666668,0,0.0,,1112.0,1112.0,50,1062.0,0.045,749.0
M09086,Gold,0,0,394.0,6,0,185.0,573.8,95.63333333333333,0,0.0,,1187.0,1187.0,200,987.0,0.1685,819.0
M09087,Gold,0,0,310.0,5,0,229.75,312.23,62.446000000000005,0,0.0,,547.0,547.0,48,499.0,0.0878,927.0
M09088,Silver,0,0,12.0,5,2,59.25,304.56,60.912,0,0.0,1.6488,701.0,701.0,0,701.0,0.0,
M09089,Silver,0,0,87.0,6,1,160.8,282.45,47.074999999999996,0,0.0,0.2615,565.0,565.0,150,415.0,0.2655,101.0
M09090,Silver,0,0,41.0,2,2,,153.47,76.735,0,0.0,,307.0,307.0,0,307.0,0.0,
M09091,Bronze,0,0,60.0,3,1,62.0,186.73000000000002,62.24333333333334,0,0.0,0.2159,374.0,374.0,0,374.0,0.0,
M09092,Platinum,0,0,165.0,3,0,604.0,323.45,107.81666666666666,0,0.0,0.0,646.0,646.0,76,570.0,0.1176,1025.0
M09093,Bronze,0,0,97.0,7,0,76.5,498.23,71.17571428571429,0,0.0,0.0,1080.0,1080.0,50,1030.0,0.0463,97.0
M09094,Silver,0,0,376.0,7,0,175.0,373.73,53.39,0,0.0,,748.0,748.0,0,748.0,0.0,
M09095,Bronze,0,0,8.0,8,1,131.28571428571428,620.08,77.51,0,0.0,,1376.0,1376.0,250,1126.0,0.1817,8.0
M09096,Gold,0,0,303.0,2,0,,105.89999999999999,52.949999999999996,0,0.0,,212.0,212.0,0,212.0,0.0,
M09097,Silver,0,0,54.0,6,1,262.6,312.64,52.10666666666666,0,0.0,,625.0,625.0,0,625.0,0.0,
M09098,Platinum,0,0,66.0,6,1,27.8,486.31,81.05166666666666,0,0.0,0.4615,983.0,983.0,81,902.0,0.0824,193.0
M09099,Gold,0,0,79.0,4,1,271.0,180.37,45.0925,0,0.0,,360.0,360.0,0,360.0,0.0,
M09100,Bronze,0,0,10.0,6,3,58.0,260.87,43.47833333333333,0,0.0,,457.0,457.0,126,331.0,0.2757,43.0
M09101,Silver,0,0,13.0,4,4,19.333333333333332,327.65,81.9125,0,0.0,,463.0,463.0,0,463.0,0.0,
M09102,Gold,0,0,85.0,2,1,,125.57,62.785,0,0.0,0.5933,252.0,252.0,0,252.0,0.0,
M09103,Platinum,0,0,750.0,2,0,,79.38,39.69,0,0.0,,183.0,183.0,0,183.0,0.0,
M09104,Bronze,0,0,441.0,5,0,214.75,343.42,68.684,0,0.0,,687.0,687.0,51,636.0,0.0742,1230.0
M09105,Bronze,0,0,18.0,7,3,39.166666666666664,479.02,68.43142857142857,0,0.0,0.5357,856.0,856.0,70,786.0,0.0818,59.0
M09106,Gold,0,0,12.0,5,1,329.0,266.37,53.274,0,0.0,,613.0,613.0,0,613.0,0.0,
M09107,Platinum,0,0,509.0,6,0,123.0,276.88,46.14666666666667,0,0.0,,553.0,553.0,0,553.0,0.0,
M09108,Silver,0,0,303.0,5,0,212.25,214.63,42.926,0,0.0,,428.0,428.0,0,428.0,0.0,
M09109,Platinum,0,0,512.0,2,0,,77.61,38.805,0,0.0,,136.0,136.0,0,136.0,0.0,
M09110,Bronze,0,0,470.0,1,0,,86.05,86.05,0,0.0,,172.0,172.0,0,172.0,0.0,
M09111,Bronze,0,0,700.0,5,0,192.0,280.71,56.141999999999996,0,0.0,,492.0,492.0,66,426.0,0.1341,957.0
M09112,Bronze,0,0,445.0,4,0,286.0,152.66,50.88666666666666,1,0.25,,501.0,351.0,0,351.0,0.0,
M09113,Bronze,0,0,130.0,2,0,,173.18,86.59,0,0.0,0.0,347.0,347.0,200,147.0,0.5764,130.0
M09114,Bronze,0,0,1620.0,2,0,,83.6,41.8,0,0.0,,167.0,167.0,0,167.0,0.0,
M09115,Platinum,0,0,273.0,7,0,220.16666666666666,475.26,67.89428571428572,0,0.0,,983.0,983.0,0,983.0,0.0,
M09116,Silver,0,0,131.0,5,0,48.0,347.39,86.8475,1,0.2,0.0,743.0,607.0,136,471.0,0.2241,323.0
M09117,Bronze,0,0,83.0,5,1,140.5,267.53000000000003,66.88250000000001,1,0.2,0.0,825.0,551.0,68,483.0,0.1234,558.0
M09118,Bronze,0,0,84.0,5,1,240.5,295.36,59.072,0,0.0,1.2722,590.0,590.0,0,590.0,0.0,
M09119,Gold,0,0,146.0,5,0,32.75,248.98999999999998,49.797999999999995,0,0.0,0.0,436.0,436.0,0,436.0,0.0,
M09120,Silver,0,0,38.0,5,3,16.0,258.63,51.726,0,0.0,2.1648,587.0,587.0,0,587.0,0.0,
M09121,Silver,0,0,48.0,6,1,82.2,421.57,70.26166666666667,0,0.0,0.7849,828.0,828.0,74,754.0,0.0894,459.0
M09122,Gold,0,0,12.0,3,1,678.0,209.37,69.79,0,0.0,,367.0,367.0,151,216.0,0.4114,12.0
M09123,Silver,0,0,101.0,4,0,78.66666666666667,175.85,43.9625,0,0.0,0.0,352.0,352.0,49,303.0,0.1392,101.0
M09124,Platinum,0,0,187.0,5,0,188.25,476.65000000000003,95.33000000000001,0,0.0,,1086.0,1086.0,112,974.0,0.1031,469.0
M09125,Silver,0,0,210.0,5,0,145.0,224.84,44.968,0,0.0,,509.0,509.0,0,509.0,0.0,
M09126,Silver,0,0,41.0,4,2,391.3333333333333,175.28,43.82,0,0.0,,403.0,403.0,250,153.0,0.6203,41.0
M09127,Silver,0,0,261.0,5,0,100.25,608.55,121.71,0,0.0,,1065.0,1065.0,200,865.0,0.1878,340.0
M09128,Silver,0,0,334.0,2,0,,82.52,41.26,0,0.0,,173.0,173.0,0,173.0,0.0,
M09129,Gold,0,0,47.0,7,5,19.0,343.47,49.06714285714286,0,0.0,1.9361,629.0,629.0,39,590.0,0.062,154.0
M09130,Silver,0,0,316.0,5,0,185.75,322.33,64.466,0,0.0,,602.0,602.0,0,602.0,0.0,
M09131,Gold,0,0,36.0,4,2,158.66666666666666,488.34,122.085,0,0.0,,976.0,976.0,0,976.0,0.0,
M09132,Silver,0,0,225.0,9,0,77.375,648.47,72.05222222222223,0,0.0,,1175.0,1175.0,216,959.0,0.1838,360.0
M09133,Silver,0,0,1.0,6,1,313.8,365.45,60.90833333333333,0,0.0,2.5661,670.0,670.0,191,479.0,0.2851,1.0
M09134,Platinum,0,0,103.0,6,0,119.8,346.69,69.338,1,0.1667,0.0,900.0,797.0,0,797.0,0.0,
M09135,Bronze,0,0,72.0,5,1,136.0,489.16,97.83200000000001,0,0.0,,994.0,994.0,214,780.0,0.2153,72.0
M09136,Bronze,0,0,47.0,5,2,39.5,231.69,46.338,0,0.0,1.7461,528.0,528.0,62,466.0,0.1174,150.0
M09137,Bronze,0,0,284.0,4,0,509.6666666666667,164.32,41.08,0,0.0,,315.0,315.0,100,215.0,0.3175,1801.0
M09138,Bronze,0,0,544.0,3,0,275.5,153.07999999999998,51.026666666666664,0,0.0,,341.0,341.0,77,264.0,0.2258,685.0
M09139,Bronze,0,0,52.0,6,2,103.6,363.12,60.52,0,0.0,,726.0,726.0,0,726.0,0.0,
M09140,Gold,0,0,460.0,9,0,170.375,554.65,61.62777777777777,0,0.0,,1123.0,1123.0,0,1123.0,0.0,
M09141,Silver,0,0,171.0,6,0,125.8,340.56,56.76,0,0.0,0.0,748.0,748.0,312,436.0,0.4171,336.0
M09142,Bronze,0,0,133.0,7,0,38.5,552.63,78.94714285714285,0,0.0,0.0,1271.0,1271.0,50,1221.0,0.0393,364.0
M09143,Bronze,0,0,75.0,7,2,127.5,359.54,51.362857142857145,0,0.0,6.3595,817.0,817.0,0,817.0,0.0,
M09144,Gold,0,0,1677.0,2,0,,134.5,67.25,0,0.0,,310.0,310.0,0,310.0,0.0,
M09145,Silver,0,0,328.0,6,0,146.2,302.05,50.34166666666667,0,0.0,,695.0,695.0,0,695.0,0.0,
M09146,Silver,0,0,136.0,4,0,275.6666666666667,390.12,97.53,0,0.0,0.0,897.0,897.0,100,797.0,0.1115,590.0
M09147,Silver,0,0,3.0,3,1,74.5,127.44999999999999,42.48333333333333,0,0.0,0.4681,200.0,200.0,0,200.0,0.0,
M09148,Bronze,0,0,16.0,4,2,101.0,179.73000000000002,44.932500000000005,0,0.0,1.4145,314.0,314.0,116,198.0,0.3694,319.0
M09149,Gold,0,1,5.0,5,1,199.0,159.1,31.82,0,0.0,,297.0,297.0,0,297.0,0.0,
M09150,Silver,0,0,8.0,2,1,,119.01,59.505,0,0.0,,208.0,208.0,0,208.0,0.0,
M09151,Platinum,0,0,66.0,3,1,52.0,120.21000000000001,60.105000000000004,1,0.3333,0.369,391.0,277.0,0,277.0,0.0,
M09152,Bronze,0,0,63.0,3,1,527.0,235.37,78.45666666666666,0,0.0,,411.0,411.0,0,411.0,0.0,
M09153,Silver,0,0,27.0,7,2,70.83333333333333,641.17,91.59571428571428,0,0.0,1.0259,1122.0,1122.0,100,1022.0,0.0891,70.0
M09154,Silver,0,0,436.0,4,0,151.33333333333334,165.47,41.3675,0,0.0,,381.0,381.0,215,166.0,0.5643,572.0
M09155,Bronze,0,0,18.0,5,5,16.75,226.34,45.268,0,0.0,,396.0,396.0,20,376.0,0.0505,84.0
M09156,Gold,0,0,1085.0,2,0,,172.32999999999998,86.16499999999999,0,0.0,,345.0,345.0,50,295.0,0.1449,1230.0
M09157,Bronze,0,0,299.0,2,0,,76.97,38.485,0,0.0,,177.0,177.0,0,177.0,0.0,
M09158,Silver,0,0,320.0,3,0,351.5,156.41,52.13666666666666,0,0.0,,360.0,360.0,0,360.0,0.0,
M09159,Bronze,0,0,173.0,5,0,70.5,263.93,52.786,0,0.0,0.0,606.0,606.0,0,606.0,0.0,
M09160,Gold,0,0,204.0,4,0,367.6666666666667,276.3,69.075,0,0.0,,553.0,553.0,0,553.0,0.0,
M09161,Bronze,0,0,780.0,2,0,,88.88,44.44,0,0.0,,178.0,178.0,105,73.0,0.5899,873.0
M09162,Silver,0,0,50.0,6,1,32.2,431.85,71.97500000000001,0,0.0,0.117,993.0,993.0,74,919.0,0.0745,159.0
M09163,Bronze,0,0,445.0,4,0,395.6666666666667,164.03,41.0075,0,0.0,,286.0,286.0,75,211.0,0.2622,861.0
M09164,Silver,0,0,216.0,6,0,233.0,345.89,57.64833333333333,0,0.0,,636.0,636.0,0,636.0,0.0,
M09165,Bronze,0,0,1023.0,1,0,,23.18,23.18,0,0.0,,41.0,41.0,0,41.0,0.0,
M09166,Silver,0,0,121.0,4,0,54.333333333333336,465.51,116.3775,0,0.0,0.0,1070.0,1070.0,0,1070.0,0.0,
M09167,Gold,0,0,204.0,5,0,138.25,1333.15,266.63,0,0.0,,3067.0,3067.0,0,3067.0,0.0,
M09168,Gold,0,0,89.0,9,1,200.0,401.86,44.65111111111111,0,0.0,,750.0,750.0,50,700.0,0.0667,1604.0
M09169,Silver,0,0,150.0,3,0,43.0,290.73,96.91000000000001,0,0.0,0.0,262.0,262.0,0,262.0,0.0,
M09170,Bronze,0,0,217.0,5,0,229.75,358.36,71.672,0,0.0,,716.0,716.0,286,430.0,0.3994,217.0
M09171,Silver,0,0,145.0,6,0,46.4,252.22,42.03666666666667,0,0.0,0.0,528.0,528.0,0,528.0,0.0,
M09172,Silver,0,0,232.0,2,0,,72.63,36.315,0,0.0,,127.0,127.0,82,45.0,0.6457,232.0
M09173,Gold,0,0,4.0,3,2,47.0,322.18,107.39333333333333,0,0.0,0.5305,740.0,740.0,0,740.0,0.0,
M09174,Bronze,0,0,73.0,6,1,97.2,500.67,83.44500000000001,0,0.0,0.5146,876.0,876.0,0,876.0,0.0,
M09175,Bronze,0,0,74.0,6,1,332.8,433.15,72.19166666666666,0,0.0,,787.0,787.0,255,532.0,0.324,909.0
M09176,Bronze,0,0,61.0,6,2,59.2,371.79,61.965,0,0.0,10.6048,856.0,856.0,300,556.0,0.3505,229.0
M09177,Bronze,0,0,142.0,3,0,330.5,108.66,36.22,0,0.0,0.0,243.0,243.0,45,198.0,0.1852,803.0
M09178,Bronze,0,0,32.0,6,1,349.6,454.94,75.82333333333334,0,0.0,,842.0,842.0,0,842.0,0.0,
M09179,Bronze,0,0,13.0,4,1,127.33333333333333,260.62,65.155,0,0.0,,457.0,457.0,0,457.0,0.0,
M09180,Bronze,0,0,437.0,4,0,336.3333333333333,181.43,45.3575,0,0.0,,383.0,383.0,160,223.0,0.4178,1226.0
M09181,Gold,0,0,213.0,5,0,78.25,255.7,51.14,0,0.0,,562.0,562.0,86,476.0,0.153,213.0
M09182,Bronze,0,0,216.0,3,0,57.0,274.7,91.56666666666666,0,0.0,,631.0,631.0,0,631.0,0.0,
M09183,Silver,0,0,105.0,4,0,320.0,498.91,124.7275,0,0.0,0.0,998.0,998.0,0,998.0,0.0,
M09184,Silver,0,0,3.0,8,2,201.42857142857142,586.9,73.3625,0,0.0,,1220.0,1220.0,250,970.0,0.2049,625.0
M09185,Bronze,0,0,102.0,4,0,280.6666666666667,221.66,55.415,0,0.0,0.0,509.0,509.0,0,509.0,0.0,
M09186,Bronze,0,0,190.0,4,0,142.66666666666666,314.95,78.7375,0,0.0,,724.0,724.0,0,724.0,0.0,
M09187,Gold,0,0,645.0,5,0,119.75,237.6,47.519999999999996,0,0.0,,475.0,475.0,100,375.0,0.2105,689.0
M09188,Gold,0,0,87.0,3,1,292.5,120.00999999999999,40.00333333333333,0,0.0,,174.0,174.0,0,174.0,0.0,
M09189,Bronze,0,0,56.0,3,1,495.5,174.84,58.28,0,0.0,,323.0,323.0,0,323.0,0.0,
M09190,Gold,0,0,186.0,3,0,112.0,107.93,35.97666666666667,0,0.0,,216.0,216.0,29,187.0,0.1343,253.0
M09191,Silver,0,0,222.0,8,0,67.28571428571429,416.24,52.03,0,0.0,,848.0,848.0,0,848.0,0.0,
M09192,Bronze,0,0,9.0,3,2,91.5,129.93,43.31,0,0.0,,243.0,243.0,0,243.0,0.0,
M09193,Platinum,0,0,255.0,8,0,173.14285714285714,470.83,58.85375,0,0.0,,1060.0,1060.0,200,860.0,0.1887,660.0
M09194,Silver,0,0,246.0,5,0,225.5,245.43,49.086,0,0.0,,429.0,429.0,46,383.0,0.1072,246.0
M09195,Bronze,0,0,1623.0,1,0,,80.58,80.58,0,0.0,,185.0,185.0,0,185.0,0.0,
M09196,Platinum,0,0,3.0,14,4,20.615384615384617,856.24,61.160000000000004,0,0.0,0.36,1499.0,1499.0,191,1308.0,0.1274,86.0
M09197,Bronze,0,0,1.0,6,4,32.4,421.05,70.175,0,0.0,1.077,958.0,958.0,0,958.0,0.0,
M09198,Gold,0,0,25.0,1,1,,100.81,100.81,0,0.0,,202.0,202.0,0,202.0,0.0,
M09199,Silver,0,0,243.0,4,0,117.33333333333333,896.11,224.0275,0,0.0,,1568.0,1568.0,0,1568.0,0.0,
M09200,Bronze,0,0,202.0,3,0,483.5,189.13,63.04333333333333,0,0.0,,331.0,331.0,0,331.0,0.0,
M09201,Silver,0,0,72.0,5,1,56.75,329.69,65.938,0,0.0,0.6936,758.0,758.0,0,758.0,0.0,
M09202,Gold,0,0,85.0,3,1,46.0,248.43,82.81,0,0.0,0.235,571.0,571.0,200,371.0,0.3503,85.0
M09203,Silver,0,0,220.0,6,0,92.8,1859.51,309.91833333333335,0,0.0,,2494.0,2494.0,0,2494.0,0.0,
M09204,Bronze,0,0,11.0,6,1,168.4,189.81,31.635,0,0.0,1.247,380.0,380.0,97,283.0,0.2553,11.0
M09205,Gold,0,0,158.0,2,0,,85.95,42.975,0,0.0,0.0,171.0,171.0,50,121.0,0.2924,158.0
M09206,Bronze,0,0,168.0,6,0,94.0,372.16,62.02666666666667,0,0.0,0.0,651.0,651.0,123,528.0,0.1889,638.0
M09207,Bronze,0,0,205.0,3,0,222.5,188.43,62.81,0,0.0,,366.0,366.0,0,366.0,0.0,
M09208,Platinum,0,0,421.0,5,0,195.0,266.61,53.322,0,0.0,,538.0,538.0,0,538.0,0.0,
M09209,Bronze,0,0,67.0,5,1,158.0,403.39,80.678,0,0.0,,927.0,927.0,0,927.0,0.0,
M09210,Bronze,0,0,12.0,8,3,36.857142857142854,677.2,84.65,0,0.0,1.3489,1527.0,1527.0,250,1277.0,0.1637,149.0
M09211,Gold,0,0,116.0,7,0,122.0,523.3199999999999,74.75999999999999,0,0.0,0.0,1186.0,1186.0,0,1186.0,0.0,
M09212,Silver,0,0,185.0,9,0,196.125,622.05,69.11666666666666,0,0.0,,1145.0,1145.0,161,984.0,0.1406,756.0
M09213,Gold,0,0,16.0,7,7,11.333333333333334,392.21,56.029999999999994,0,0.0,,743.0,743.0,0,743.0,0.0,
M09214,Bronze,0,0,162.0,3,0,311.0,174.59,58.196666666666665,0,0.0,0.0,306.0,306.0,65,241.0,0.2124,784.0
M09215,Bronze,0,0,7.0,5,2,120.5,306.44,61.288,0,0.0,,536.0,536.0,0,536.0,0.0,
M09216,Silver,0,0,52.0,4,1,496.0,313.38,78.345,0,0.0,,614.0,614.0,0,614.0,0.0,
M09217,Bronze,0,0,3.0,3,2,44.5,276.67,92.22333333333334,0,0.0,8.9486,592.0,592.0,0,592.0,0.0,
M09218,Silver,0,0,97.0,3,0,41.0,178.94,59.64666666666667,0,0.0,0.0,411.0,411.0,0,411.0,0.0,
M09219,Silver,0,0,354.0,4,0,300.3333333333333,363.0,90.75,0,0.0,,835.0,835.0,85,750.0,0.1018,354.0
M09220,Bronze,0,0,198.0,2,0,,171.26999999999998,85.63499999999999,0,0.0,,371.0,371.0,0,371.0,0.0,
M09221,Silver,0,0,513.0,2,0,,55.65,27.825,0,0.0,,119.0,119.0,91,28.0,0.7647,513.0
M09222,Gold,0,0,101.0,4,0,66.0,334.15000000000003,83.53750000000001,0,0.0,0.0,585.0,585.0,50,535.0,0.0855,135.0
M09223,Platinum,0,0,1181.0,1,0,,44.24,44.24,0,0.0,,88.0,88.0,0,88.0,0.0,
M09224,Silver,0,0,4.0,7,1,132.33333333333334,478.84000000000003,68.4057142857143,0,0.0,0.2785,941.0,941.0,0,941.0,0.0,
M09225,Bronze,0,0,136.0,3,0,235.0,154.66,51.553333333333335,0,0.0,0.0,356.0,356.0,142,214.0,0.3989,136.0
M09226,Silver,0,0,8.0,3,3,38.5,117.22,39.07333333333333,0,0.0,,246.0,246.0,100,146.0,0.4065,8.0
M09227,Bronze,0,0,132.0,4,0,109.66666666666667,281.15,70.2875,0,0.0,0.0,647.0,647.0,0,647.0,0.0,
M09228,Bronze,0,0,316.0,4,0,159.66666666666666,67.41,22.47,1,0.25,,219.0,139.0,34,105.0,0.2446,795.0
M09229,Silver,0,0,168.0,4,0,329.3333333333333,195.54,48.885,0,0.0,0.0,450.0,450.0,0,450.0,0.0,
M09230,Silver,0,0,1126.0,2,0,,62.98,31.49,0,0.0,,126.0,126.0,0,126.0,0.0,
M09231,Bronze,0,0,129.0,7,0,168.33333333333334,476.12,68.01714285714286,0,0.0,0.0,951.0,951.0,271,680.0,0.285,604.0
M09232,Bronze,0,0,428.0,6,0,87.0,344.88,57.48,0,0.0,,684.0,684.0,0,684.0,0.0,
M09233,Silver,0,0,46.0,4,1,123.33333333333333,399.6,99.9,0,0.0,,795.0,795.0,127,668.0,0.1597,416.0
M09234,Platinum,0,0,606.0,3,0,419.5,240.01,80.00333333333333,0,0.0,,421.0,421.0,96,325.0,0.228,1445.0
M09235,Silver,0,0,271.0,3,0,726.5,135.24,45.080000000000005,0,0.0,,245.0,245.0,59,186.0,0.2408,271.0
M09236,Gold,0,0,247.0,4,0,409.0,263.18,65.795,0,0.0,,503.0,503.0,0,503.0,0.0,
M09237,Silver,0,0,75.0,7,1,159.16666666666666,454.1,64.87142857142858,0,0.0,0.7222,887.0,887.0,100,787.0,0.1127,472.0
